"ID","장비명","시/도","시/군/구","읍/면/동","번지","상세주소","설치장소","RSRP AVG","SINR AVG","TX_PWR AVG","측정수 ","RF_Pot수","평균측정수"
"PIPS50091W","로얄캐슬아파트주차장","부산광역시","동래구","명륜동","567-3","명륜교차로에서국민건강보험공단지나500m지점좌측","지하1층 주차장벽면","-88.74600000000001","1.363","4.145","1900.0","59.0","190.0"
"SIPS45106T","동래메디컬센터2_LTE","부산광역시","동래구","수안동","296-3","동래고등학교에서 동래지하철역 방면 약 500m 지점 우측 도로변에 위치","7층EPS실내벽면","-71.05555555555556","12.584444444444443","-10.565555555555555","14880.0","118.0","1653.0"
"SIPS06508T","유리안아파트지하주차장(B1,B2)_L","부산광역시","동래구","명륜동","433-4","동래메가마트뒤쪽편","지하2층전기실벽면","-73.40999999999998","13.686666666666667","-9.223333333333334","10380.0","76.0","1730.0"
"SIPS06617T","첼로경양식_L","부산광역시","동래구","명륜동","533-95","지하철동래역정면골목길40M좌측","지하1층주방입구벽면","-78.1575","14.18","-4.025","1200.0","58.0","150.0"
"PIPS04745K","사직삼정그린코아","부산광역시","동래구","사직동","981-100","사직야구장에서사직주공아파트방향으로좌회전하여부산지방청별관을지나사직중학교방향으로500m쯤에서좌측","111주차장 B1 4번기둥 유수검치장","-88.311","17.284000000000002","0.425","420.0","22.0","42.0"
"SIPS06086T","르노삼성자동차_L","부산광역시","동래구","수안동","9-18","동래경찰서맞은편건물에교대방향으로100m지나큰건물","지하2층부품사무실옆벽","-78.176","10.386","-0.6","170.0","11.0","34.0"
"SIPS06702T","럭키실내골프연습장_L","부산광역시","동래구","온천동","779-25","럭키실내골프연습장지하1층비상구쪽벽면","지하1층골프장벽면","-86.715","8.398","4.016","480.0","35.0","48.0"
"SIPS00763K","안락현대아파트102동주차장","부산광역시","동래구","안락동","15-26","여명보훈아파트옆1층건물","지하1층휀룸안벽면","-82.526","6.475999999999999","3.125","360.0","26.0","36.0"
"PIPS93888K","삼우어패럴","부산광역시","동래구","안락동","443-14","(구)맥도날드에서동춘어묵맞은편골목안락태권도지하에위치","지하1층출입구옆벽면 서진태권도지하","-78.40461538461538","12.55307692307692","-0.09461538461538478","1160.0","35.0","89.0"
"SIPS20022K","온천1차SK뷰아파트지하주차장","부산광역시","동래구","온천동","738-12","미남교차로에서온천장방향으로가다보면롯데백화점바로뒤건물","지하1층 주차기둥A12뒤 유수검지장치실 옆 벽면","-90.75","3.7","1.0","30.0","3.0","15.0"
"PIPS25185K","㈜피니언식품사업부","부산광역시","동래구","안락동","167-10","영우주유소에서서원유통옆건물","지하1층비상구옆벽면","-83.88230769230769","9.23846153846154","-1.4423076923076923","660.0","27.0","50.0"
"SIPS40471T","동래아동병원1","부산광역시","동래구","안락동","436-4","안락R에서해운대방향지하차도끝지점우측편 동래아동병원","6층비상계단EPS실안벽면","-71.5","25.0","0.0","20.0","2.0","10.0"
"PIPS90131K","동래구청제2별관문서보관실","부산광역시","동래구","복천동","381-0","명륜교차로에서 부산기상청 방향으로 500M  동래구청  2별관","지하1층문서고창고벽면","-67.54571428571428","16.295714285714286","-8.697142857142858","580.0","35.0","82.0"
"PIPS90022K","하나님의교회교육관","부산광역시","동래구","안락동","468-50","원동IC에서 충렬초등학교 방면 충렬초교 맞은편 교획육관","지하1층계단밑","-76.06285714285715","13.524285714285712","-2.001428571428572","920.0","51.0","131.0"
"SIPS20131K","온천교회신관","부산광역시","동래구","온천동","436-8","동래관광호텔맞은편4층건물","지하1층기계실벽면","-77.0","19.0","0.0","10.0","1.0","10.0"
"SIPS45107T","우리사_LTE","부산광역시","동래구","안락동","430-8","안락노타리에서 충렬사방향 서원시장 내 원불교 안락교담 앞 위치","지하1층비상계단옆벽면","-73.33","18.67","0.0","30.0","1.0","30.0"
"PIPS10187K","안락뜨란채1단지102","부산광역시","동래구","안락동","1240-0","안락로타리에서원동IC방향으로가다가안락뜨란채삼거리가기전우측방향안락뜨란채1단지102동주차장","휀룸실외벽","-78.03230769230768","10.955384615384615","-3.0","250.0","19.0","19.0"
"PIPS20249K","필까페","부산광역시","동래구","사직동","141-3","동래송월타월방향내성중학교우회전후150M대우아파트옆좌회전30M전방사거리우회전20M전방좌측4층건물지하(마야 커피맥주)","지하1층비상구옆벽면","-83.55","18.09125","-0.0625","820.0","19.0","102.0"
"SIPS06727T","국제요리전문학교_L","부산광역시","동래구","온천동","1438-1","내성교차로에서미남교차로방향우측두번째블럭도로가15M부근","지하1층사무실벽면","-74.41499999999999","15.837500000000002","-9.97","14110.0","95.0","1763.0"
"PIPS40014T","명진","부산광역시","동래구","안락동","449-13","안락SK아파트에서동래한전뒷편에서첫번째우회전후10M전방좌측건물나눔교회지하(명안로18번길 5)","지하1층출입구좌측벽면","-85.61714285714287","11.178571428571427","1.772857142857143","460.0","19.0","65.0"
"SIPS06172T","성완세띠앙아파트_L","부산광역시","동래구","수안동","182-0","동래경찰서뒤 구대동병원자리임","지하1층펜룸실앞벽면","-74.06363636363636","8.323636363636364","-5.214545454545455","1090.0","47.0","99.0"
"SIPS06812T","사직GS자이아파트주차장장비2_L","부산광역시","동래구","사직동","93-8","미남로타리에서사직동방면으로우회하여반도아파트지나삼거리에서좌회전해가다운동장방면으로우회하여야구장맞은편아파트","지하2층102동휀실","-90.834","2.814","4.8","290.0","11.0","58.0"
"PIPS45327K","노리방방","부산광역시","동래구","안락동","721-4","안락R에서해운대방향직진후바로우회전약70M전방좌측편에부산은행건물지하","B1후문입구벽면","-76.23722222222223","12.435","-5.493333333333333","2990.0","113.0","166.0"
"PIPS00102K","킴스","부산광역시","동래구","수안동","275-18","동래시장육교제일투자신탁맞은편지하","지하1층부엌벽면(가빈)","-77.49375","12.388750000000002","-3.11125","15950.0","99.0","1993.0"
"SIPS06087T","낙민우성아파트102동지하주차장_L","부산광역시","동래구","낙민동","83-1","안락로타리에서연산로타리방향1KM지점좌측안민초등학교앞에위치","102동 지하1층 1~2라인 출구 앞 EPS실","-81.44166666666666","6.075833333333333","2.4516666666666667","500.0","36.0","41.0"
"SIPS00762K","안락현대아파트101동주차장","부산광역시","동래구","안락동","15-26","여명보훈아파트옆1층건물","지하1층휀룸벽면","-82.526","6.475999999999999","3.125","360.0","26.0","36.0"
"SIPS30108W","낙민한일유엔아이APT5","부산광역시","동래구","낙민동","77-1","안락로타리에서연산동방면으로우회전고가다리넘어우회전하여위치","102동지하3층휀실","-82.90333333333334","8.447777777777778","-2.4944444444444445","710.0","12.0","78.0"
"PIPS30413K","삼정그린코아 주택전시관","부산광역시","동래구","온천동","1163-0","미남로타리에서구포방면으로만덕2터널입구우측편건물","지하1층주차장휀실벽면","-76.45250000000001","14.67","-4.57125","12280.0","103.0","1535.0"
"SIPS40472T","동래아동병원2","부산광역시","동래구","안락동","436-4","안락R에서해운대방향지하차도끝지점우측편 동래아동병원","1층비상계단EPS실안벽면","-71.5","25.0","0.0","20.0","2.0","10.0"
"SIPS40496T","삼성골목대장_L","부산광역시","동래구","사직동","77-44","사직쌍용예가에서미남로터리방향200M우회전부산은행안쪽","1층화장실입구벽면","-75.84363636363638","12.228181818181817","-1.082727272727273","1210.0","62.0","110.0"
"PIPS42340K","소나무가요영상","부산광역시","동래구","온천동","198-10","원예고등학교에서 온천장쪽 가다가 일방통행시작되는사거리좌측","지하1층비상구입구벽면","-82.46777777777778","4.662222222222222","-1.5577777777777777","860.0","40.0","95.0"
"SIPS06390T","(주)가야소방_L","부산광역시","동래구","사직동","19-55","사직교회블럭과사직시장사이로삼익아파트방면전방두번째블럭","지하1층비상구쪽벽면","-79.74","14.4175","1.25","170.0","7.0","42.0"
"PIPS60084W","해바라기APT가동기계실","부산광역시","동래구","수안동","665-3","온천천로 수안초등학교 바로 앞 건물","지하1층벽면","-87.38499999999999","19.82","11.5","260.0","2.0","130.0"
"SIPS05747T","한신아파트전기실_L","부산광역시","동래구","사직동","597-0","사직초등학교앞사거리에서삼정그린코아2차방향으로가면맞은편","지하1층전기실벽면","-85.57214285714285","13.565714285714288","-2.3514285714285714","530.0","23.0","37.0"
"SIPS45108T","아이터치PC방_LTE","부산광역시","동래구","안락동","463-6","안락2동 주민센터 맞은편 위치","B1 화장실 옆 기둥 벽면(이글스 PC)","-83.44357142857142","11.868571428571428","-3.0500000000000003","2280.0","39.0","162.0"
"SIPS28059K","부산침례교회","부산광역시","동래구","안락동","764-2","연산로타리에서명장동가는방향으로3KM가다안락로타리앞에서우회전봉생병원건물바로앞위치","B1층지혜홀내부","-83.74125","9.10625","0.29125","300.0","25.0","37.0"
"PIPS70560K","호걸이용원","부산광역시","동래구","사직동","153-10","사직동대선사거리모통이경주국밥옆건물","지하1층이용원에어콘좌측벽면","-70.1725","23.2175","-12.844166666666668","3940.0","98.0","328.0"
"SIPS05391T","대도주방기물상사_L","부산광역시","동래구","명륜동","5-8","온천입구사거리에서동래전화국방향으로30M전방우측","지하1층중앙벽면","-88.0","7.0","0.0","20.0","2.0","10.0"
"SIPS05282T","삼우어패럴_L","부산광역시","동래구","안락동","443-14","(구)맥도날드에서동춘어묵맞은편골목안락태권도지하에위치","지하1층출입구옆벽면 서진태권도지하","-78.40461538461538","12.55307692307692","-0.09461538461538478","1160.0","35.0","89.0"
"SIPS06817T","사직제일교회_L","부산광역시","동래구","사직동","65-1","사직삼거리에서연제방향으로가다U턴하면사직우체국옆","지하1층 사무실벽면","-77.66099999999999","11.07","-1.8339999999999996","2650.0","79.0","265.0"
"PIPS45524K","스위첸2단지공사현장","부산광역시","동래구","사직동","11-8","사직사거리에서 사직초등학교방향 700M직진후 우측공사현장","B1_201동E/V옆","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS45500K","강혜의료재단신축현장","부산광역시","동래구","온천동","210-88","부산은행온천동지점에서금강공원입구방향으로240m직진후우측지점","1층EPS실벽면","-72.70666666666666","10.414444444444444","-10.313333333333334","850.0","45.0","94.0"
"SIPS45411T","항운병원지하1층","부산광역시","동래구","안락동","749-13","안락교차로에서 연산역방향으로 50M이동후 좌회전하여 10M이동후 앞건물","B1_통신실안우측벽면","-76.07","17.64","-5.3100000000000005","920.0","42.0","83.0"
"SIPS20028K","안락뜨란체아파트2차전기실","부산광역시","동래구","안락동","1242-0","안락로타리에서원동교방향한전가기우측편위치","지하1층전기실공동구안벽면","-83.3","10.11","-2.1119999999999997","200.0","10.0","40.0"
"PIPS50119W","일양아파트주차장","부산광역시","동래구","명장동","461-1","금정119앞에서금사입구가기전우회전하면금정고등학교앞","지하1층 주차장벽면","-82.0","15.0","0.0","10.0","1.0","10.0"
"PIPS00564K","비봉","부산광역시","동래구","사직동","89-17","사직동안양해물탕블럭부근(영일삼계탕)","지하1층비상구우측벽면","-83.00846153846155","9.886923076923075","-4.26076923076923","1490.0","74.0","114.0"
"PIPS45439K","가구코리아지하","부산광역시","동래구","온천동","728-13","동래럭키아파트정문에서맞은편하나은행옆건물반도인테리어지하1층","지하1층탕비실안벽면","-83.23142857142857","9.41285714285714","-3.915714285714286","750.0","47.0","107.0"
"PIPS20157K","이스트프라자지하주차장","부산광역시","동래구","안락동","471-1","안락로타리에서해운대방향으로직진후동래한전지나200M전방현대아파트입구우측편건물","지하1층출입구옆벽면","-75.55799999999999","10.232","1.702","600.0","18.0","120.0"
"SIPS40829T","아름드리음악학원","부산광역시","동래구","온천동","1433-32","동래역에서미남역방향으로160M직진후우측골목으로70M좌측코너건물B1위치","지하1층교회사무실옆벽면","-84.45555555555556","17.21666666666667","3.677777777777778","2840.0","25.0","315.0"
"PIPS70124K","대흥싸롱","부산광역시","동래구","온천동","48-2","온천동청과시장부근동래제일교회앞2층건물","5번룸안 벽면","-75.57","9.89111111111111","-0.7122222222222222","790.0","47.0","87.0"
"PIPS50204W","경보이리스힐101동주차장","부산광역시","동래구","온천동","1241-1","미남교삼거리에서달북초등학교방향으로가다진산빌라앞산위아파트","1층주차장벽면","-74.81857142857143","15.334285714285715","-3.275714285714286","930.0","35.0","132.0"
"SIPS45109T","충렬시장_LTE","부산광역시","동래구","안락동","464-21","안락동휴먼시아맞은편골목으로들어가안락2동주민센터맞은편에있는한우아파트앞","1층 복도벽면","-78.2057142857143","15.457142857142856","-2.738571428571429","480.0","21.0","68.0"
"SIPS45436T","낙원당구장","부산광역시","동래구","명륜동","702-4","내성교차로에서 명륜역방향으로 1KM 직진후 명륜역 공영주차장입구로 우회전한다음에 다시우회전 한후 70M 직진한후 좌회전 우측첫번째건물","B1_비상구옆벽면","-83.5","4.0","0.0","20.0","2.0","10.0"
"SIPS05283T","로타리커피숍_L","부산광역시","동래구","안락동","422-46","충렬사입구좌측블록5M부근","지하1층비상구뒤벽면","-76.33541666666669","12.942083333333334","-7.406250000000001","11870.0","180.0","494.0"
"SIPS05392T","꽃샘커피숍_L","부산광역시","동래구","명륜동","67-19","명륜1동사무소맞은편","지하1층화장실입구좌측벽면","-83.52499999999999","4.324","-1.7119999999999997","1030.0","52.0","103.0"
"SIPS06130T","동서증권1_L","부산광역시","동래구","수안동","3-2","동래경찰서에서 동래전화국 방면으로 20M앞 좌측건물 조흥은행옆6층건물","B4층관리실 비트벽면","-84.85499999999999","8.321","1.9170000000000003","360.0","30.0","36.0"
"PIPS02983K","꽃샘커피숍","부산광역시","동래구","명륜동","67-19","명륜1동사무소맞은편","지하1층화장실입구좌측벽면","-83.52499999999999","4.324","-1.7119999999999997","1030.0","52.0","103.0"
"PIPS45523K","안락동롯데리아","부산광역시","동래구","안락동","469-30","안락지하차도에서 안락뜨란채 삼거리 방면 1.1KM 지점 좌회전후 420M지점 우회전후 200M지점 우측건물(NH농협충렬지점옆)","F1_창고내벽면","-88.192","4.638","1.7239999999999998","810.0","28.0","162.0"
"SIPS06263T","한진타운아파트제1주차장_L","부산광역시","동래구","수안동","666-1","동래지하철뒤대동병원맞은편골목안약200M한진타운위치","지하1층유수검지장치실안","-79.41764705882353","15.115294117647057","-9.994705882352939","3520.0","31.0","207.0"
"SIPS06154T","사직동교회주차장_L","부산광역시","동래구","사직동","23-8","미남로타리에서 사직구장쪽으로 가다 첫번째 사거리에서 우회전 온천3동 파출소지나 계속 직진하다 보면 좌측에 사직동교회","지하1층배전실안벽면","-67.04222222222222","19.537777777777777","-2.647777777777778","290.0","12.0","32.0"
"SIPS45303T","미남허브센티움_DB중형1,2(소스)","부산광역시","동래구","온천동","1421-24","부산광역시 동래구 온천동 1421-24 사직삼거리에서 미남교차로 방향으로 650M 직진후 우회전 후 30M 직진후 좌측지점","오피스텔동 B1 통신실","-78.58","11.681428571428572","-4.5371428571428565","880.0","40.0","125.0"
"PIPS90027K","온천워커힐나이트 ","부산광역시","동래구","온천동","1415-24","광혜병원에서 미남교차로진행 교차로에서 우회전후 미남역을 지나 좌회전후 100m정도 진행","지하1층후문입구","-75.05833333333334","15.386666666666665","-3.9450000000000003","340.0","15.0","56.0"
"PIPS80291K","대륙코리아아파트","부산광역시","동래구","온천동","1650-0","사직운동장에서 화신동영아파트맞은편 달북초등학교윗길","지하3층비상구문옆벽면","-82.86111111111111","10.163333333333334","-2.088888888888889","280.0","21.0","31.0"
"PIPS80182K","초원이용원","부산광역시","동래구","온천동","210-66","구온천극장 삼거리 대도약국 골목 200m지점 좌측 다미초밥 지하","지하1층비상계단옆벽면","-75.187","7.214999999999999","-3.568","460.0","35.0","46.0"
"SIPS40034T","CQ동래구청제2별관문서보관실_L","부산광역시","동래구","복천동","381-0","명륜교차로에서 부산기상청 방향으로 500M  동래구청  2별관","지하1층문서고창고벽면","-67.2025","17.10875","-7.61","630.0","40.0","78.0"
"SIPS52511T","요리사횟집_L","부산광역시","동래구","안락동","245-62","충렬로타리가기전에우회전하여약100m가다가 좌회전하여부산은행기숙사(연수원)가기전좌측에위치","1층홀벽면","-72.78","13.594444444444443","-7.665555555555557","1490.0","47.0","165.0"
"SIPS40494T","명진_L","부산광역시","동래구","안락동","449-13","안락SK아파트에서동래한전뒷편에서첫번째우회전후10M전방좌측건물나눔교회지하(명안로18번길 5)","지하1층출입구좌측벽면","-85.61714285714287","11.178571428571427","1.772857142857143","460.0","19.0","65.0"
"SIPS40276T","우리슈퍼마켓지하_L","부산광역시","동래구","수안동","36-16","수안동반도보라맨션에서철길방향철길지나15M우측","B1사무실벽면","-90.02","4.355","5.25","90.0","8.0","22.0"
"PIPS93881K","사직성산교회","부산광역시","동래구","사직동","600-1","사직운동장에서산쪽으로직진하다대진아파트쪽으로우회전후사직중학교옆","지하1층주차장입구쪽벽면","-84.4","4.69625","-2.83375","250.0","17.0","31.0"
"PIPS45329K","대교마트","부산광역시","동래구","사직동","140-6","57번버스종점옆부산은행맞은편골목으로약200전방우측편에위치","1층후문입구벽면","-79.02333333333333","15.86","1.0","270.0","12.0","90.0"
"SIPS22006T","힐튼포장파크_L","부산광역시","동래구","안락동","426-43","안락로타리에서반송방면으로가다서원시장입구왼쪽두번째건물지하","지하1층출입구옆벽면","-72.36099999999999","16.344","-11.811","3220.0","81.0","322.0"
"PIPS80097W","만남포장타운","부산광역시","동래구","안락동","426-40","안락로타리에서 반송방향 서원시장지나 10m정도가면 우측편 위치","지하1층비상문앞벽면","-72.85909090909091","16.64363636363636","-10.916363636363636","3010.0","82.0","273.0"
"PIPS60706K","해인요양병원","부산광역시","동래구","명장동","321-33","명장정수사업소에서 서동119안전센터 가기전 해인요양병원","지하2층식당벽면","-80.04454545454546","8.745454545454546","4.0190909090909095","1660.0","67.0","150.0"
"PIPS38447K","명장재단","부산광역시","동래구","명장동","144-2","명장시장내사러가할인마트옆건물지하","후문우측벽면","-87.50375","8.9875","0.9375","280.0","13.0","35.0"
"SIPS40058T","체육시설관리사업소_L","부산광역시","동래구","사직동","930-0","성암미술학원에서사직운동장방향","중앙공급실(기계실) 안 벽면","-73.28166666666667","15.11","-6.9366666666666665","940.0","44.0","156.0"
"SIPS45328T","명륜SK뷰아파트A","부산광역시","동래구","명륜동","752-0","명륜초등학교후문앞교차로에서온천장방향으로780M직진후우회전후50M직진후좌측입구","B1_유수검지장치실벽면","-82.5","2.5","0.0","20.0","2.0","10.0"
"PIPS70671K","우리은행(동래점)","부산광역시","동래구","수안동","457-0","내성교차로에서미남교차로방향우측두번째블럭도로가15M부근","1층갱의실","-85.16125","9.5375","2.21875","420.0","27.0","52.0"
"SIPS62069T","삼정그린코아아파트상가_L","부산광역시","동래구","사직동","981-100","사직야구장에서쌍용스윗닷컴아파트뒷쪽동인고등학교밑삼정그린코아아파트옆상가","지하2층전기실벽면","-88.311","17.284000000000002","0.425","420.0","22.0","42.0"
"SIPS06815T","극진가라데_L","부산광역시","동래구","온천동","1428-43","미남로타리 100m전방 궁전아이브아파트 맞은편 아르페지오옆건물","지하1층실내벽면","-80.91300000000001","8.276","-4.056","16560.0","115.0","1656.0"
"SIPS51642T","M.K_L","부산광역시","동래구","사직동","608-2","사직종합사회복지관 맞은편 산호빌라상가 내 (주)한골 M.K","지하1층출입구앞벽면","-81.75230769230767","15.133846153846154","-2.1538461538461537","550.0","37.0","42.0"
"PIPS45502K","앤씨휘트니스센터","부산광역시","동래구","온천동","1413-6","미남교차로에서 사직동 방향 반도보라APT끝지점에서 좌회전 30M 8F 부산은행 건물 지하 2층","B1_EPS실벽면","-85.24545454545455","10.374545454545455","-3.1545454545454548","590.0","24.0","53.0"
"SIPS05280T","수영하수강변처리장4_L","부산광역시","동래구","안락동","1108-0","토곡도시고속도로진입로우측","하수처리장F-1 계단및지하2층공동구벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS00432K","현대온천","부산광역시","동래구","온천동","142-15","온천현대병원뒷편에서약100m부근에위치","지하1층주차장벽면","-77.974","3.84","1.05","280.0","22.0","56.0"
"PIPS40035T","삼성스포츠센터","부산광역시","동래구","명장동","63-9","안락교차로에서명장역방향으로충열사역지나서300정도가면오른쪽에삼성지운아파트지하상가","지하1층헬스장벽면","-75.337","15.655000000000001","-6.492","390.0","26.0","39.0"
"PIPS52732K","ACE탁구장","부산광역시","동래구","사직동","17-32","사직1동신협블럭부근","지하1층화장실입구벽면","-69.015","22.84375","-15.83375","530.0","29.0","66.0"
"SIPS06175T","영상씽크공장_L","부산광역시","동래구","온천동","1464-21","미남로타리에서 구)부산백화점 끝나는 삼거리에서 좌회전 큰도로가 나오면 우회전 하여 좌측편에  LG25시보임 그옆이 영상씽크임","지하1층출입구좌측벽면","-83.24000000000001","10.668571428571427","-2.944285714285715","730.0","33.0","104.0"
"PIPS00214K","명장교회","부산광역시","동래구","명장동","142-10","명장동 사거리에서 충렬중학교방향 2km우측에서 우회전","지하2층발전기실","-79.466","16.5","-9.8","90.0","6.0","18.0"
"SIPS06199T","명륜센트럴파크1차(소스1)_L","부산광역시","동래구","명륜동","756-0","시싯골사거리에서동래경찰서방향700M좌측","101동B2 E/V좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS45413T","하비비라이브","부산광역시","동래구","수안동","226-1","낙민역에서 수안역방향 600M이동후 수안역교차로에서 우측건물","B1_출입구우측냉장고옆","-70.7576923076923","16.043846153846154","-8.26153846153846","15060.0","147.0","1158.0"
"SIPS20026K","대신증권","부산광역시","동래구","수안동","1-11","동래메가마트맞은편하나은행건물옆10m부근","B1층화장실옆EPS실","-89.628","9.644","-0.6340000000000003","240.0","13.0","48.0"
"PIPS00893K","탁구협회205호감리단장실","부산광역시","동래구","사직동","930-0","사직종합운동장실내수영장내","1층사무실벽면","-73.28166666666667","15.11","-6.9366666666666665","940.0","44.0","156.0"
"PIPS45526K","동래안락탁구장","부산광역시","동래구","안락동","603-1","안락교차로에서 원동IC사거리방향으로 600M 직진후 우회전하여 150M이동후 좌회전하여 100M이동후 우측건물","B1_비상구좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS90244K","우리나라광고사","부산광역시","동래구","사직동","979-31","사직운동장지나 사직여중으로 우측 한전미남변전소옆","1층사무실입구벽면","-96.0","11.0","6.0","10.0","1.0","10.0"
"PIPS30418K","sbs골프클럽","부산광역시","동래구","사직동","71-24","사직역에서사직삼거리방향으로가서좌회전삼성전자옆","지하1층화장실문앞벽면","-73.9725","17.87","-1.4450000000000003","770.0","29.0","192.0"
"PIPS45417K","노루페인트","부산광역시","동래구","안락동","423-10","연산동에서안락로타리서동방향으로직진후100M전방우측건물","지하1층페인트창고벽면","-77.45666666666668","11.35222222222222","-1.2488888888888892","3800.0","67.0","422.0"
"PIPS53627K","모던전자","부산광역시","동래구","온천동","1465-7","온천3동파크별장에서좌측첫번째블럭진입후20M좌측","지하1층에어컨옆벽면","-74.22","16.78888888888889","-5.2","1220.0","63.0","135.0"
"SIPS40803T","르메이에르상가동_L","부산광역시","동래구","온천동","152-18","온천장호텔농심앞에서온천시장방향으로300M직진하면우측에있음","지하1층창고내벽면","-86.83500000000001","1.54","10.165","70.0","5.0","35.0"
"SIPS45329T","명륜SK뷰아파트B","부산광역시","동래구","명륜동","752-0","명륜초등학교후문앞교차로에서온천장방향으로780M직진후우회전후50M직진후좌측입구","B2_유수검지장치실벽면","-82.5","2.5","0.0","20.0","2.0","10.0"
"PIPS40034K","황전양로원","부산광역시","동래구","온천동","1737-0","만덕1터널100M전에우회전다리밑에서우회전전방100M에위치","지하1층사무실벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS06816T","세연정신관_L","부산광역시","동래구","온천동","1438-5","부산지하철4호선 동래역5번출구앞 세연정","1층창고","-83.37699999999998","7.391000000000001","-2.6000000000000005","19050.0","123.0","1905.0"
"SIPS05281T","대덕산업_L","부산광역시","동래구","안락동","445-10","안락예식장 건너편 부산은행옆 100M지점 대덕산업","선물의집 지하 맞은편","-79.59583333333332","13.955","-5.78","1020.0","57.0","85.0"
"PIPS30502W","한사랑아파트","부산광역시","동래구","온천동","1360-0","미남로타리좌회전후300M전방","101동 지하1층 주차장 비상구 옆 벽면","-75.5","8.335","0.0","40.0","4.0","20.0"
"SIPS06261T","태산섬유_L","부산광역시","동래구","안락동","947-9","안락로타리에서반송방향직진후농협건물보이면우회전후50m전방우측편골목으로우회전하면도가영양탕나오고그곳지하","B1층사무실안벽면","-90.861","8.755","-3.4899999999999998","580.0","31.0","58.0"
"SIPS05390T","국제파크A지하주차장_L","부산광역시","동래구","명장동","26-24","충렬사에서기장방향삼성맨션앞좌회전청운길로50M전방","지하2층입구좌측벽면","-79.815","11.483","-1.7280000000000002","1390.0","54.0","139.0"
"SIPS06152T","청샘빌딩_L","부산광역시","동래구","수안동","236-1","동래구청 들어가는 일방통행길옆 하나은행건물 뒷편 10층건물임","1층주차장좌측벽면","-71.60111111111111","13.141111111111108","-9.491111111111111","14530.0","108.0","1614.0"
"SIPS06043T","신화정횟집_L","부산광역시","동래구","온천동","189-34","농심호텔에서온천1동주민센터방향으로가면탑마트맞은편골목20m지점우측","1층맨안방벽면","-76.95166666666667","11.263333333333334","-0.29666666666666686","1270.0","28.0","211.0"
"PIPS10074K","두성산업","부산광역시","동래구","사직동","104-6","사직운동장에서운동장사거리방향쌍용아파트맞은편유원종합건설현장옆효림빌딩지하1층","B1전기실","-83.21","3.2649999999999997","1.8074999999999999","1110.0","27.0","277.0"
"PIPS40010T","녹원커피숍","부산광역시","동래구","수안동","3-7","동래경찰서맞은편부산은행골목길안7M부근","B1층비상계단벽면","-84.47000000000001","9.02909090909091","0.6518181818181819","510.0","36.0","46.0"
"SIPS00019T","안락동미래병원_L","부산광역시","동래구","안락동","752-2","충열사앞안락로터리에서해운대방향으로50m지점","2층전기실벽면","-82.78923076923078","6.161538461538461","-0.09692307692307704","1370.0","55.0","105.0"
"PIPS31060K","국제파크A지하주차장","부산광역시","동래구","명장동","26-24","충렬사에서기장방향삼성맨션앞좌회전청운길로50M전방","지하2층입구좌측벽면","-79.815","11.483","-1.7280000000000002","1390.0","54.0","139.0"
"SIPS40274T","삼안리젠시빌라_L","부산광역시","동래구","온천동","1039-6","온천동우장춘기념관지하도맞은편주택가","B1주차장벽면","-87.5","13.75","0.0","30.0","2.0","15.0"
"SIPS40056T","스카이방방_L","부산광역시","동래구","명륜동","696-25","동래명륜역에서동래구청방향으로가다쌍용예가아파트뒤한신아파트와청마아파트중간지점","B1출입구우측벽면","-80.21428571428571","17.178571428571427","1.6428571428571428","220.0","13.0","31.0"
"SIPS22008T","천일궁_L","부산광역시","동래구","온천동","444-50","온천동성배드로교회정문우측20M부근","지하1층주방안벽면","-81.54","16.296666666666667","1.0","290.0","10.0","48.0"
"PIPS45307K","목니공방","부산광역시","동래구","사직동","89-25","사직운동장에서부산시체육회관방향체육회관삼거리우측건물","B1출입구좌측안벽면","-81.90714285714287","10.56285714285714","-4.893571428571429","2110.0","91.0","150.0"
"SIPS06370T","한국개발_L","부산광역시","동래구","온천동","1266-3","온천동하이마트정문우측첫번째골목좌측10M부근","지하1층출입구앞벽면","-74.96363636363635","15.633636363636363","-8.973636363636365","3190.0","65.0","290.0"
"PIPS20330K","우진펌프공업","부산광역시","동래구","사직동","99-5","사직운동장사거리에서운동장방향으로직진후15M전방궁전쇄느빌아파트옆골목으로우회전후20M전방좌측편4층건물지하","지하1층사무실벽면","-81.35","5.425","2.6","200.0","14.0","20.0"
"SIPS45306T","오즈모텔_공용_SKT","부산광역시","동래구","온천동","180-29","온천장SK허브스카이아파트에서 동래방향으로 500M 직진후 우회전후 60M 직진후 우회전후 30M직진후 좌측지점","F3_유수검지장치실벽면","-84.072","3.6719999999999997","2.378","1240.0","39.0","124.0"
"PIPS50846K","밀알만화휴게실","부산광역시","동래구","사직동","56-13","사직1파출소옆윤상인소아과옆건물지하","지하1층에어컨위벽면","-69.729","15.700999999999999","-11.098","4240.0","72.0","424.0"
